folder,filename,github_link
brain_tumor,brain_tumor_1359.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1359.jpg
brain_tumor,brain_tumor_0272.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0272.jpg
brain_tumor,brain_tumor_1362.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1362.jpg
brain_tumor,brain_tumor_1406.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1406.jpg
brain_tumor,brain_tumor_0011.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0011.jpg
brain_tumor,brain_tumor_1375.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1375.jpg
brain_tumor,brain_tumor_0715.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0715.jpg
brain_tumor,brain_tumor_0670.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0670.jpg
brain_tumor,brain_tumor_0024 - Copy.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0024%20-%20Copy.jpg
brain_tumor,brain_tumor_1093.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1093.jpg
brain_tumor,brain_tumor_1537.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1537.jpg
brain_tumor,brain_tumor_1013.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1013.jpg
brain_tumor,brain_tumor_0060.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0060.jpg
brain_tumor,brain_tumor_1314.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1314.jpg
brain_tumor,brain_tumor_0671.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0671.jpg
brain_tumor,brain_tumor_0894.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0894.jpg
brain_tumor,brain_tumor_1765.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1765.jpg
brain_tumor,brain_tumor_0565.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0565.jpg
brain_tumor,brain_tumor_1951.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1951.jpg
brain_tumor,brain_tumor_0869.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0869.jpg
brain_tumor,brain_tumor_0798.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0798.jpg
brain_tumor,brain_tumor_1468.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1468.jpg
brain_tumor,brain_tumor_0192.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0192.jpg
brain_tumor,brain_tumor_1283.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1283.jpg
brain_tumor,brain_tumor_1339.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1339.jpg
brain_tumor,brain_tumor_0163.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0163.jpg
brain_tumor,brain_tumor_0728.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0728.jpg
brain_tumor,brain_tumor_1385.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1385.jpg
brain_tumor,brain_tumor_0878.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0878.jpg
brain_tumor,brain_tumor_1240.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1240.jpg
brain_tumor,brain_tumor_0437.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0437.jpg
brain_tumor,brain_tumor_0456.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0456.jpg
brain_tumor,brain_tumor_0034 - Copy.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0034%20-%20Copy.jpg
brain_tumor,brain_tumor_1674.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1674.jpg
brain_tumor,brain_tumor_0809.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0809.jpg
brain_tumor,brain_tumor_0756.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0756.jpg
brain_tumor,brain_tumor_1724.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1724.jpg
brain_tumor,brain_tumor_0469.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0469.jpg
brain_tumor,brain_tumor_0266.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0266.jpg
brain_tumor,brain_tumor_1131.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1131.jpg
brain_tumor,brain_tumor_1143.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1143.jpg
brain_tumor,brain_tumor_0021.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0021.jpg
brain_tumor,brain_tumor_1802.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1802.jpg
brain_tumor,brain_tumor_1284.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1284.jpg
brain_tumor,brain_tumor_1763.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1763.jpg
brain_tumor,brain_tumor_0580.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0580.jpg
brain_tumor,brain_tumor_0408.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0408.jpg
brain_tumor,brain_tumor_0212.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0212.jpg
brain_tumor,brain_tumor_0596.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0596.jpg
brain_tumor,brain_tumor_0854.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0854.jpg
brain_tumor,brain_tumor_0009.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0009.jpg
brain_tumor,brain_tumor_1110.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1110.jpg
brain_tumor,brain_tumor_0236.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0236.jpg
brain_tumor,brain_tumor_0779.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0779.jpg
brain_tumor,brain_tumor_1360.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1360.jpg
brain_tumor,brain_tumor_0941.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0941.jpg
brain_tumor,brain_tumor_1637.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1637.jpg
brain_tumor,brain_tumor_0966.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0966.jpg
brain_tumor,brain_tumor_1993.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1993.jpg
brain_tumor,brain_tumor_0371.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0371.jpg
brain_tumor,brain_tumor_1889.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1889.jpg
brain_tumor,brain_tumor_0276.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0276.jpg
brain_tumor,brain_tumor_1521.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1521.jpg
brain_tumor,brain_tumor_1082.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1082.jpg
brain_tumor,brain_tumor_0850.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0850.jpg
brain_tumor,brain_tumor_1660.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1660.jpg
brain_tumor,brain_tumor_1494.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1494.jpg
brain_tumor,brain_tumor_1708.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1708.jpg
brain_tumor,brain_tumor_1209.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1209.jpg
brain_tumor,brain_tumor_1869.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1869.jpg
brain_tumor,brain_tumor_0489.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0489.jpg
brain_tumor,brain_tumor_0584.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0584.jpg
brain_tumor,brain_tumor_0359.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0359.jpg
brain_tumor,brain_tumor_0739.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0739.jpg
brain_tumor,brain_tumor_0823.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0823.jpg
brain_tumor,brain_tumor_0746.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0746.jpg
brain_tumor,brain_tumor_1546.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1546.jpg
brain_tumor,brain_tumor_0265.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0265.jpg
brain_tumor,brain_tumor_0502.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0502.jpg
brain_tumor,brain_tumor_0896.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0896.jpg
brain_tumor,brain_tumor_0398.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0398.jpg
brain_tumor,brain_tumor_0089.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0089.jpg
brain_tumor,brain_tumor_1879.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1879.jpg
brain_tumor,brain_tumor_0984.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0984.jpg
brain_tumor,brain_tumor_0199.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0199.jpg
brain_tumor,brain_tumor_1927.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1927.jpg
brain_tumor,brain_tumor_1437.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1437.jpg
brain_tumor,brain_tumor_1317.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1317.jpg
brain_tumor,brain_tumor_0530.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0530.jpg
brain_tumor,brain_tumor_1294.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1294.jpg
brain_tumor,brain_tumor_1228.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1228.jpg
brain_tumor,brain_tumor_1922.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1922.jpg
brain_tumor,brain_tumor_0217.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0217.jpg
brain_tumor,brain_tumor_0271.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0271.jpg
brain_tumor,brain_tumor_1502.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1502.jpg
brain_tumor,brain_tumor_0583.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0583.jpg
brain_tumor,brain_tumor_0496.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0496.jpg
brain_tumor,brain_tumor_1376.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1376.jpg
brain_tumor,brain_tumor_0490.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0490.jpg
brain_tumor,brain_tumor_0028 - Copy - Copy.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0028%20-%20Copy%20-%20Copy.jpg
brain_tumor,brain_tumor_0144.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0144.jpg
brain_tumor,brain_tumor_0666.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0666.jpg
brain_tumor,brain_tumor_1702.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1702.jpg
brain_tumor,brain_tumor_1680.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1680.jpg
brain_tumor,brain_tumor_0662.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0662.jpg
brain_tumor,brain_tumor_0026.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0026.jpg
brain_tumor,brain_tumor_1308.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1308.jpg
brain_tumor,brain_tumor_1885.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1885.jpg
brain_tumor,brain_tumor_1130.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1130.jpg
brain_tumor,brain_tumor_0331.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0331.jpg
brain_tumor,brain_tumor_0769.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0769.jpg
brain_tumor,brain_tumor_0403.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0403.jpg
brain_tumor,brain_tumor_0522.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0522.jpg
brain_tumor,brain_tumor_1958.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1958.jpg
brain_tumor,brain_tumor_1963.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1963.jpg
brain_tumor,brain_tumor_1430.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1430.jpg
brain_tumor,brain_tumor_1557.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1557.jpg
brain_tumor,brain_tumor_1659.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1659.jpg
brain_tumor,brain_tumor_0405.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0405.jpg
brain_tumor,brain_tumor_0141.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0141.jpg
brain_tumor,brain_tumor_0686.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0686.jpg
brain_tumor,brain_tumor_0643.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0643.jpg
brain_tumor,brain_tumor_1835.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1835.jpg
brain_tumor,brain_tumor_1151.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1151.jpg
brain_tumor,brain_tumor_0099.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0099.jpg
brain_tumor,brain_tumor_1740.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1740.jpg
brain_tumor,brain_tumor_0500.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0500.jpg
brain_tumor,brain_tumor_2004.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_2004.jpg
brain_tumor,brain_tumor_0916.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0916.jpg
brain_tumor,brain_tumor_0767.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0767.jpg
brain_tumor,brain_tumor_0947.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0947.jpg
brain_tumor,brain_tumor_1985.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1985.jpg
brain_tumor,brain_tumor_0319.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0319.jpg
brain_tumor,brain_tumor_0624.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0624.jpg
brain_tumor,brain_tumor_0213.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0213.jpg
brain_tumor,brain_tumor_0342.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0342.jpg
brain_tumor,brain_tumor_1158.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1158.jpg
brain_tumor,brain_tumor_1475.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1475.jpg
brain_tumor,brain_tumor_1049.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1049.jpg
brain_tumor,brain_tumor_1117.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1117.jpg
brain_tumor,brain_tumor_2003.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_2003.jpg
brain_tumor,brain_tumor_0777.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_0777.jpg
brain_tumor,brain_tumor_1205.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_tumor/brain_tumor_1205.jpg
brain_glioma,brain_glioma_1330.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_glioma/brain_glioma_1330.jpg
brain_glioma,brain_glioma_0142.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_glioma/brain_glioma_0142.jpg
brain_glioma,brain_glioma_1478.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_glioma/brain_glioma_1478.jpg
brain_glioma,brain_glioma_1513.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_glioma/brain_glioma_1513.jpg
brain_glioma,brain_glioma_0409.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_glioma/brain_glioma_0409.jpg
brain_glioma,brain_glioma_0284.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_glioma/brain_glioma_0284.jpg
brain_glioma,brain_glioma_0810.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_glioma/brain_glioma_0810.jpg
brain_glioma,brain_glioma_0906.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_glioma/brain_glioma_0906.jpg
brain_glioma,brain_glioma_0512.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_glioma/brain_glioma_0512.jpg
brain_glioma,brain_glioma_1630.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_glioma/brain_glioma_1630.jpg
brain_glioma,brain_glioma_0993.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_glioma/brain_glioma_0993.jpg
brain_glioma,brain_glioma_1020.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_glioma/brain_glioma_1020.jpg
brain_glioma,brain_glioma_1176.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_glioma/brain_glioma_1176.jpg
brain_glioma,brain_glioma_0470.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_glioma/brain_glioma_0470.jpg
brain_glioma,brain_glioma_1139.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_glioma/brain_glioma_1139.jpg
brain_glioma,brain_glioma_1881.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_glioma/brain_glioma_1881.jpg
brain_glioma,brain_glioma_0280.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_glioma/brain_glioma_0280.jpg
brain_glioma,brain_glioma_0302.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_glioma/brain_glioma_0302.jpg
brain_glioma,brain_glioma_1677.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_glioma/brain_glioma_1677.jpg
brain_glioma,brain_glioma_0590.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_glioma/brain_glioma_0590.jpg
brain_glioma,brain_glioma_0227.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_glioma/brain_glioma_0227.jpg
brain_glioma,brain_glioma_1504.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_glioma/brain_glioma_1504.jpg
brain_glioma,brain_glioma_0897.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_glioma/brain_glioma_0897.jpg
brain_glioma,brain_glioma_1161.jpg,https://github.com/arush-garg/ML_Adv_Course/blob/main/05%20Fine-Tuning/data/brain_glioma/brain_glioma_1161.jpg
